Time Bucket (America/New_York),Barn-Mains_A (kWhs),Barn-Mains_B (kWhs),Barn-Mains_C (kWhs),Barn-Clothes Dryer-Dryer (kWhs),Barn-Water Heater-Water Heater (kWhs),Barn-Other-garage lights? (kWhs),Barn-Other-Radon & (kWhs),Barn-Circuit_5 (kWhs),Barn-Circuit_6 (kWhs),Barn-Circuit_7 (kWhs),Barn-Pump-Well  (kWhs),Barn-Heat Pump-Heat Pump (kWhs),Barn-Other-Kitchen Outlets (kWhs),Barn-Other-Master Bedroom (kWhs),Barn-Circuit_12 (kWhs),Barn-Circuit_13 (kWhs),Barn-Circuit_14 (kWhs),Barn-Kitchen-Kitchen Stove (kWhs),Barn-Circuit_16 (kWhs)
02/11/2026 13:00:00,1.6431,1.7627,No CT,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0203,2.7961,0.0088,0.1034,0.1003,0.0111,0.0987,0.0129,0.0468
02/11/2026 14:00:00,1.7501,1.9363,No CT,0.0000,0.3707,0.0007,0.0044,0.0000,0.0004,0.0000,0.0356,2.7493,0.0088,0.0801,0.0581,0.0107,0.0985,0.0138,0.0469
02/11/2026 15:00:00,1.5981,1.7364,No CT,0.0000,0.0000,0.0000,0.0039,0.0000,0.0318,0.0000,0.0199,2.7355,0.0100,0.0871,0.0723,0.0139,0.0985,0.0124,0.0467
02/11/2026 16:00:00,1.6253,1.7809,No CT,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0205,2.8274,0.0087,0.1126,0.0596,0.0110,0.0977,0.0130,0.0467
02/11/2026 17:00:00,1.6873,1.8303,No CT,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0291,2.9209,0.0088,0.1256,0.0566,0.0110,0.0967,0.0136,0.0469
02/11/2026 18:00:00,1.8092,1.9753,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0414,3.0350,0.0116,0.1085,0.0565,0.0111,0.0966,0.0174,0.0474
02/11/2026 19:00:00,1.7863,1.9704,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0301,3.1445,0.0089,0.1107,0.0569,0.0109,0.0967,0.0145,0.0656
02/11/2026 20:00:00,3.0298,3.2292,No CT,0.0001,2.2678,0.0044,0.0062,0.0000,0.0031,0.0000,0.1825,3.1851,0.0096,0.0859,0.0607,0.0116,0.1006,0.0256,0.0573
02/11/2026 21:00:00,3.0038,3.1948,No CT,0.0000,2.3309,0.0044,0.0062,0.0000,0.0028,0.0000,0.0345,3.2201,0.0096,0.0891,0.0631,0.0115,0.1093,0.0253,0.0493
02/11/2026 22:00:00,1.8572,2.0285,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0238,3.3813,0.0090,0.0636,0.0591,0.0114,0.1098,0.0143,0.0000
02/11/2026 23:00:00,1.7931,2.0164,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0237,3.3570,0.0089,0.0278,0.0445,0.0107,0.1094,0.0137,0.0000
02/12/2026 00:00:00,1.8116,2.0357,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0239,3.3934,0.0089,0.0280,0.0442,0.0110,0.1095,0.0138,0.0000
02/12/2026 01:00:00,1.9142,2.1374,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0252,3.5976,0.0090,0.0274,0.0440,0.0110,0.1090,0.0149,0.0000
02/12/2026 02:00:00,1.9017,2.1294,No CT,0.0000,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0251,3.5735,0.0090,0.0274,0.0436,0.0140,0.1094,0.0147,0.0000
02/12/2026 03:00:00,1.8983,2.1232,No CT,0.0000,0.0000,0.0000,0.0044,0.0000,0.0000,0.0000,0.0249,3.5679,0.0089,0.0262,0.0443,0.0110,0.1093,0.0146,0.0000
02/12/2026 04:00:00,2.1233,2.3480,No CT,0.0000,0.3717,0.0007,0.0046,0.0000,0.0005,0.0000,0.0262,3.6368,0.0090,0.0259,0.0444,0.0108,0.1085,0.0168,0.0006
02/12/2026 05:00:00,1.9424,2.1603,No CT,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0324,3.6385,0.0088,0.0257,0.0493,0.0110,0.1079,0.0152,0.0000
02/12/2026 06:00:00,2.0248,2.2467,No CT,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0352,3.6832,0.0089,0.0689,0.0640,0.0113,0.1309,0.0165,0.0391
02/12/2026 07:00:00,2.2058,2.4471,No CT,0.0000,0.3511,0.0007,0.0051,0.0000,0.0005,0.0000,0.0367,3.6473,0.0139,0.0930,0.0582,0.0141,0.1453,0.0186,0.0520
02/12/2026 08:00:00,2.9723,3.2192,No CT,0.0001,1.7652,0.0036,0.0060,0.0000,0.0028,0.0000,0.1981,3.5796,0.0106,0.0815,0.0574,0.0105,0.1461,0.0255,0.0491
02/12/2026 09:00:00,3.3876,3.6141,No CT,0.0000,2.9352,0.0056,0.0067,0.0000,0.0039,0.0000,0.0458,3.3338,0.0099,0.1058,0.0572,0.0099,0.1474,0.0291,0.0503
02/12/2026 10:00:00,2.1224,2.3005,No CT,0.0000,0.4466,0.0009,0.0050,0.0000,0.0006,0.0000,0.0420,3.2651,0.0091,0.1341,0.0728,0.0109,0.1459,0.0176,0.0499
02/12/2026 11:00:00,1.9754,2.0887,No CT,0.0000,0.4029,0.0008,0.0045,0.0000,0.0005,0.0000,0.0282,2.9237,0.0088,0.1081,0.1521,0.0105,0.1425,0.0163,0.0484
02/12/2026 12:00:00,3.1819,3.3826,No CT,0.0001,2.8666,0.0053,0.0066,0.0000,0.0027,0.0000,0.2225,2.7543,0.0098,0.0676,0.1188,0.0119,0.1445,0.0266,0.0517
02/12/2026 13:00:00,2.4034,2.6179,No CT,0.0000,1.9011,0.0034,0.0055,0.0000,0.0013,0.0000,0.0291,2.4603,0.0093,0.0935,0.0630,0.0104,0.1347,0.0195,0.0505
02/12/2026 14:00:00,1.7260,1.9177,No CT,0.0000,0.4696,0.0009,0.0047,0.0000,0.0004,0.0000,0.0453,2.3832,0.0091,0.1190,0.0584,0.0103,0.1342,0.0158,0.0495
02/12/2026 15:00:00,1.6412,1.8434,No CT,0.0000,0.3709,0.0007,0.0045,0.0000,0.0002,0.0000,0.0192,2.4925,0.0089,0.1084,0.0578,0.0104,0.1343,0.0126,0.0494
02/12/2026 16:00:00,1.3682,1.6353,No CT,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0274,2.3740,0.0512,0.0769,0.0621,0.0100,0.1325,0.0102,0.0483
02/12/2026 17:00:00,1.6260,1.8529,No CT,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0297,2.8366,0.0322,0.0923,0.0699,0.0106,0.1309,0.0128,0.0491
02/12/2026 18:00:00,1.8573,2.0201,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0229,3.1818,0.0123,0.0966,0.1253,0.0111,0.1307,0.0153,0.0639
02/12/2026 19:00:00,1.9720,2.1506,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0243,3.3933,0.0318,0.0952,0.1336,0.0139,0.1308,0.0164,0.0644
02/12/2026 20:00:00,2.0689,2.2483,No CT,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0406,3.5852,0.0137,0.0981,0.1141,0.0111,0.1342,0.0178,0.0648
02/12/2026 21:00:00,2.1321,2.3567,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0332,3.6639,0.0132,0.0923,0.0867,0.0111,0.1441,0.0205,0.0665
02/12/2026 22:00:00,2.2710,2.5373,No CT,0.0002,0.3444,0.0007,0.0055,0.0000,0.0006,0.0000,0.0346,3.7893,0.0335,0.0801,0.0684,0.0111,0.1445,0.0190,0.0571
02/12/2026 23:00:00,2.9515,3.1899,No CT,0.0002,1.2316,0.0026,0.0062,0.0000,0.0022,0.0000,0.2368,4.0780,0.0143,0.0654,0.0535,0.0108,0.1313,0.0250,0.0331
02/13/2026 00:00:00,4.1213,4.3353,No CT,0.0001,3.6976,0.0074,0.0075,0.0000,0.0059,0.0000,0.0359,4.1580,0.0147,0.0526,0.0458,0.0132,0.1080,0.0355,0.0061
02/13/2026 01:00:00,2.2120,2.4413,No CT,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.0000,0.0286,4.1944,0.0092,0.0223,0.0450,0.0113,0.1066,0.0177,0.0000
02/13/2026 02:00:00,2.4037,2.6348,No CT,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0311,4.5747,0.0093,0.0219,0.0449,0.0115,0.1063,0.0197,0.0000
02/13/2026 03:00:00,2.4825,2.7151,No CT,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0321,4.7324,0.0093,0.0207,0.0453,0.0116,0.1064,0.0205,0.0000
02/13/2026 04:00:00,2.3733,2.5994,No CT,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.0000,0.0305,4.5137,0.0091,0.0203,0.0479,0.0114,0.1050,0.0195,0.0000
02/13/2026 05:00:00,2.5100,2.7368,No CT,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0393,4.7719,0.0093,0.0210,0.0492,0.0118,0.1056,0.0211,0.0000
02/13/2026 06:00:00,2.7096,3.0024,No CT,0.0003,0.3902,0.0009,0.0059,0.0040,0.0008,0.0000,0.0456,4.6893,0.0533,0.0571,0.0505,0.0145,0.1272,0.0235,0.0319
02/13/2026 07:00:00,2.8493,3.0766,No CT,0.0001,0.3450,0.0008,0.0060,0.0000,0.0007,0.0000,0.0434,4.8883,0.0132,0.0880,0.0828,0.0117,0.1434,0.0253,0.0604
02/13/2026 08:00:00,2.6909,2.8414,No CT,0.0675,0.0003,0.0001,0.0058,0.0000,0.0002,0.0000,0.0473,4.6825,0.0212,0.0921,0.1564,0.0118,0.1435,0.0237,0.0597
02/13/2026 09:00:00,2.3320,2.5619,No CT,0.0000,0.0291,0.0001,0.0056,0.0000,0.0001,0.0000,0.0355,4.1606,0.0285,0.1121,0.0715,0.0113,0.1443,0.0197,0.0601
02/13/2026 10:00:00,2.3786,2.6359,No CT,0.0002,0.4420,0.0010,0.0058,0.0000,0.0008,0.0000,0.0381,3.8251,0.0313,0.1089,0.0490,0.0107,0.1451,0.0210,0.0604
02/13/2026 11:00:00,2.0483,2.2977,No CT,0.0000,0.3781,0.0007,0.0052,0.0000,0.0006,0.0000,0.0295,3.2203,0.0163,0.0897,0.0634,0.0112,0.1458,0.0182,0.0615
02/13/2026 12:00:00,1.6139,1.8699,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0277,2.8182,0.0316,0.0935,0.0658,0.0131,0.1427,0.0123,0.0611
02/13/2026 13:00:00,1.3355,1.5425,No CT,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0168,2.2422,0.0131,0.1237,0.0525,0.0104,0.1346,0.0096,0.0608
02/13/2026 14:00:00,1.1366,1.3789,No CT,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0244,1.8667,0.0351,0.1151,0.0473,0.0100,0.1349,0.0077,0.0607
02/13/2026 15:00:00,1.1260,1.3477,No CT,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0144,1.8618,0.0127,0.0982,0.0616,0.0101,0.1342,0.0077,0.0609
02/13/2026 16:00:00,3.5423,4.0035,No CT,0.0005,4.2169,0.0078,0.0075,0.0000,0.0031,0.0001,0.1646,2.1496,0.2347,0.1011,0.0460,0.0075,0.1346,0.0316,0.0640
02/13/2026 17:00:00,1.4293,1.6765,No CT,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0184,2.5037,0.0128,0.0942,0.0449,0.0136,0.1326,0.0107,0.0602
02/13/2026 18:00:00,1.7080,1.9693,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0299,3.0749,0.0140,0.0614,0.0632,0.0108,0.1315,0.0136,0.0601
02/13/2026 19:00:00,3.4044,3.6900,No CT,0.0001,2.8850,0.0058,0.0068,0.0000,0.0043,0.0000,0.2117,3.3616,0.0099,0.0522,0.0490,0.0097,0.1323,0.0292,0.0621
02/13/2026 20:00:00,2.9418,3.1926,No CT,0.0000,1.8783,0.0037,0.0062,0.0000,0.0028,0.0000,0.0417,3.6339,0.0108,0.0649,0.0448,0.0103,0.1236,0.0249,0.0428
02/13/2026 21:00:00,2.3732,2.5394,No CT,0.0000,0.3775,0.0008,0.0054,0.0000,0.0006,0.0000,0.0283,4.0011,0.0092,0.0867,0.0454,0.0113,0.1050,0.0197,0.0006
02/13/2026 22:00:00,2.3088,2.4923,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0358,4.2767,0.0091,0.0584,0.0601,0.0147,0.1052,0.0192,0.0000
02/13/2026 23:00:00,2.2960,2.5314,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0296,4.3793,0.0091,0.0101,0.0485,0.0114,0.1054,0.0186,0.0000
02/14/2026 00:00:00,2.4917,2.7344,No CT,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0322,4.7750,0.0092,0.0098,0.0442,0.0118,0.1058,0.0206,0.0000
02/14/2026 01:00:00,2.3195,2.5621,No CT,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0297,4.4336,0.0092,0.0100,0.0445,0.0114,0.1062,0.0186,0.0000
02/14/2026 02:00:00,2.4436,2.6876,No CT,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0317,4.6795,0.0092,0.0102,0.0442,0.0115,0.1062,0.0202,0.0000
02/14/2026 03:00:00,2.2645,2.5007,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0371,4.3027,0.0092,0.0103,0.0508,0.0112,0.1069,0.0182,0.0000
02/14/2026 04:00:00,2.3234,2.5607,No CT,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0302,4.4260,0.0091,0.0101,0.0521,0.0143,0.1060,0.0190,0.0000
02/14/2026 05:00:00,2.1901,2.4277,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0284,4.1686,0.0091,0.0102,0.0491,0.0114,0.1063,0.0176,0.0000
02/14/2026 06:00:00,2.4283,2.6703,No CT,0.0000,0.3558,0.0008,0.0056,0.0000,0.0006,0.0000,0.0300,4.2877,0.0092,0.0101,0.0446,0.0111,0.1062,0.0199,0.0006
02/14/2026 07:00:00,2.2477,2.4895,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0293,4.2937,0.0090,0.0102,0.0436,0.0113,0.1063,0.0184,0.0009
02/14/2026 08:00:00,2.2265,2.4240,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0347,3.9775,0.0104,0.1307,0.0557,0.0114,0.1440,0.0190,0.0483
02/14/2026 09:00:00,2.9372,3.0900,No CT,0.0001,1.7645,0.0034,0.0061,0.0000,0.1058,0.0000,0.1839,3.3133,0.0198,0.0858,0.0555,0.0102,0.1452,0.0244,0.0493
02/14/2026 10:00:00,3.4967,3.8497,No CT,0.0001,3.2200,0.0063,0.0071,0.0000,0.0350,0.0000,0.0425,2.8894,0.0496,0.0792,0.0818,0.0125,0.1465,0.0357,0.1557
02/14/2026 11:00:00,1.4918,1.6292,No CT,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0271,2.3628,0.0303,0.1181,0.1461,0.0122,0.1453,0.0114,0.0481
02/14/2026 12:00:00,1.4733,1.5320,No CT,0.0000,0.4853,0.0008,0.0038,0.0000,0.0002,0.0000,0.0317,1.6373,0.0151,0.0937,0.2311,0.0114,0.1436,0.0121,0.0482
02/14/2026 13:00:00,1.5863,1.7085,No CT,0.0000,1.1365,0.0018,0.0041,0.0000,0.0003,0.0000,0.0584,1.3837,0.0116,0.0826,0.1685,0.0098,0.1359,0.0112,0.0494
02/14/2026 14:00:00,1.0445,1.4887,No CT,0.0000,0.5338,0.0008,0.0039,0.0000,0.0000,0.0000,0.0100,1.1780,0.2271,0.0680,0.0807,0.0082,0.1392,0.0034,0.0496
02/14/2026 15:00:00,0.6925,0.9927,No CT,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0040,1.0967,0.0490,0.0383,0.0744,0.0090,0.1400,0.0000,0.0473
02/14/2026 16:00:00,0.9064,1.1926,No CT,0.0000,0.3885,0.0006,0.0035,0.0000,0.0000,0.0000,0.0028,1.1810,0.0085,0.0257,0.0619,0.0124,0.1393,0.0022,0.0472
02/14/2026 17:00:00,0.9654,1.1407,No CT,0.0000,0.0000,0.0000,0.0133,0.0010,0.0420,0.0000,0.0082,1.4510,0.0090,0.0751,0.0781,0.0099,0.1380,0.0033,0.0594
02/14/2026 18:00:00,1.4238,1.5615,No CT,0.0000,0.0000,0.0000,0.2375,0.0008,0.0210,0.0000,0.0279,2.0109,0.0087,0.0667,0.0555,0.1284,0.1202,0.0092,0.0785
02/14/2026 19:00:00,1.6346,1.6982,No CT,0.0000,0.0000,0.0000,0.2392,0.0000,0.0067,0.0000,0.0333,2.2808,0.0088,0.0446,0.1190,0.1357,0.1153,0.0125,0.0389
02/14/2026 20:00:00,1.8985,1.9769,No CT,0.0000,0.3912,0.0007,0.2389,0.0002,0.0262,0.0000,0.0387,2.4159,0.0109,0.0421,0.1044,0.1315,0.1195,0.0147,0.0488
02/14/2026 21:00:00,1.9626,1.9843,No CT,0.0000,0.0000,0.0000,0.2396,0.0000,0.0072,0.0000,0.0213,2.9248,0.0090,0.1165,0.1005,0.1338,0.1274,0.0146,0.0312
02/14/2026 22:00:00,3.4874,3.6397,No CT,0.0000,3.2648,0.0062,0.0288,0.0000,0.0050,0.0000,0.1641,3.0460,0.0099,0.0703,0.0815,0.0213,0.1145,0.0294,0.0080
02/14/2026 23:00:00,3.5012,3.7144,No CT,0.0001,3.2780,0.0063,0.0069,0.0007,0.0037,0.0000,0.1533,3.2197,0.0100,0.0542,0.0470,0.0128,0.1114,0.0294,0.0046
02/15/2026 00:00:00,2.6925,2.9215,No CT,0.0000,1.3240,0.0026,0.0059,0.0000,0.0018,0.0000,0.0362,3.7670,0.0095,0.0354,0.0451,0.0138,0.1103,0.0221,0.0020
02/15/2026 01:00:00,2.3005,2.5357,No CT,0.0001,0.5168,0.0011,0.0054,0.0000,0.0009,0.0000,0.1695,3.6816,0.0092,0.0128,0.0582,0.0138,0.1075,0.0181,0.0009
02/15/2026 02:00:00,4.3820,4.6294,No CT,0.0001,4.3003,0.0087,0.0077,0.0000,0.0066,0.0000,0.1014,4.0662,0.0105,0.0085,0.0532,0.0125,0.1052,0.0377,0.0069
02/15/2026 03:00:00,2.1182,2.3646,No CT,0.0000,0.0668,0.0001,0.0052,0.0000,0.0001,0.0000,0.0266,3.9662,0.0091,0.0103,0.0448,0.0141,0.1039,0.0164,0.0001
02/15/2026 04:00:00,2.1484,2.3960,No CT,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0278,4.0964,0.0091,0.0103,0.0436,0.0142,0.1040,0.0169,0.0000
02/15/2026 05:00:00,2.0758,2.3174,No CT,0.0000,0.0000,0.0000,0.0051,0.0000,0.0000,0.0000,0.0267,3.9455,0.0090,0.0103,0.0475,0.0141,0.1036,0.0162,0.0000
02/15/2026 06:00:00,2.1720,2.4009,No CT,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0278,4.1153,0.0090,0.0104,0.0577,0.0115,0.1031,0.0173,0.0000
02/15/2026 07:00:00,2.1667,2.4087,No CT,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0278,4.1280,0.0090,0.0102,0.0464,0.0140,0.1026,0.0173,0.0000
02/15/2026 08:00:00,2.3613,2.6059,No CT,0.0000,0.3439,0.0007,0.0055,0.0000,0.0265,0.0000,0.0429,4.1053,0.0111,0.0100,0.0434,0.0336,0.1030,0.0190,0.0005
02/15/2026 09:00:00,2.1028,2.4285,No CT,0.0000,0.4631,0.0009,0.0052,0.0000,0.0235,0.0000,0.0555,3.4618,0.0099,0.0100,0.0452,0.1050,0.1033,0.0159,0.0085
02/15/2026 10:00:00,1.7915,2.0876,No CT,0.0000,0.2834,0.0005,0.0048,0.0000,0.0252,0.0000,0.0296,2.8891,0.0090,0.0757,0.0594,0.1039,0.1312,0.0136,0.0342
02/15/2026 11:00:00,1.4804,1.9604,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0087,0.0000,0.0269,2.5567,0.1707,0.1063,0.0474,0.1050,0.1429,0.0111,0.0487
02/15/2026 12:00:00,1.3723,1.6971,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0035,0.0000,0.0284,2.3500,0.0103,0.1085,0.0432,0.1063,0.1400,0.0101,0.0484
02/15/2026 13:00:00,2.0064,2.3270,No CT,0.0000,1.2484,0.0023,0.0053,0.0000,0.0011,0.0000,0.1493,2.2185,0.0093,0.0868,0.0629,0.1057,0.1318,0.0154,0.0493
02/15/2026 14:00:00,2.7296,3.3043,No CT,0.0000,3.0740,0.0054,0.0069,0.0000,0.0011,0.0000,0.0363,2.0411,0.1952,0.0415,0.0432,0.1053,0.1316,0.0220,0.0507
02/15/2026 15:00:00,1.8099,2.5180,No CT,0.0005,0.8373,0.0017,0.0054,0.0016,0.0272,0.0001,0.0432,2.1184,0.3433,0.0661,0.0631,0.1046,0.1300,0.0185,0.1038
02/15/2026 16:00:00,1.4592,1.7556,No CT,0.0000,0.3765,0.0007,0.0044,0.0000,0.0234,0.0000,0.0273,2.1029,0.0089,0.1112,0.0417,0.1061,0.1300,0.0109,0.0481
02/15/2026 17:00:00,1.3432,1.7717,No CT,0.0000,0.0000,0.0000,0.0043,0.0000,0.0062,0.0000,0.0285,2.2588,0.1412,0.1032,0.0642,0.1062,0.1293,0.0102,0.0480
02/15/2026 18:00:00,1.4875,2.1003,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0242,0.0000,0.0365,2.5115,0.3443,0.0908,0.0723,0.1054,0.1286,0.0116,0.0485
02/15/2026 19:00:00,1.7198,1.9516,No CT,0.0000,0.3444,0.0006,0.0044,0.0000,0.0066,0.0000,0.0198,2.5355,0.0090,0.1023,0.1305,0.1061,0.1292,0.0138,0.0482
02/15/2026 20:00:00,2.5897,2.8500,No CT,0.0001,1.3899,0.0028,0.0057,0.0000,0.0109,0.0000,0.2302,3.0133,0.0107,0.0827,0.1247,0.1061,0.1335,0.0214,0.0496
02/15/2026 21:00:00,3.5902,3.9242,No CT,0.0000,3.6192,0.0068,0.0073,0.0000,0.0275,0.0000,0.0427,2.8602,0.0102,0.0843,0.0561,0.1052,0.1434,0.0337,0.0596
02/15/2026 22:00:00,1.7432,2.0283,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0325,3.0561,0.0101,0.0901,0.0640,0.0218,0.1434,0.0145,0.0822
02/15/2026 23:00:00,1.7379,1.9067,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0222,3.0985,0.0089,0.0823,0.0642,0.0141,0.1083,0.0134,0.0083
02/16/2026 00:00:00,3.0204,3.2152,No CT,0.0001,2.1093,0.0043,0.0061,0.0000,0.0032,0.0000,0.1935,3.3941,0.0097,0.0653,0.0428,0.0134,0.1060,0.0246,0.0034
02/16/2026 01:00:00,3.1005,3.2993,No CT,0.0000,2.5969,0.0049,0.0065,0.0000,0.0031,0.0000,0.0279,3.2413,0.0097,0.0398,0.0663,0.0128,0.1063,0.0252,0.0039
02/16/2026 02:00:00,1.6482,1.8671,No CT,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0215,3.0553,0.0089,0.0247,0.0548,0.0137,0.1058,0.0119,0.0000
02/16/2026 03:00:00,1.8381,2.0644,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0243,3.4404,0.0090,0.0245,0.0500,0.0139,0.1059,0.0140,0.0000
02/16/2026 04:00:00,1.8214,2.0547,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0238,3.4257,0.0090,0.0239,0.0415,0.0139,0.1054,0.0135,0.0000
02/16/2026 05:00:00,1.8894,2.1069,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0244,3.5321,0.0090,0.0234,0.0561,0.0140,0.1043,0.0143,0.0000
02/16/2026 06:00:00,1.9552,2.0830,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0243,3.4847,0.0089,0.0236,0.1437,0.0139,0.1038,0.0155,0.0000
02/16/2026 07:00:00,2.1901,2.2892,No CT,0.0000,0.3702,0.0007,0.0049,0.0000,0.0293,0.0000,0.0324,3.4173,0.0091,0.1027,0.1128,0.0110,0.1308,0.0182,0.0235
02/16/2026 08:00:00,1.8548,2.0025,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0250,0.0000,0.0368,3.1754,0.0089,0.1141,0.0802,0.0141,0.1410,0.0153,0.0323
02/16/2026 09:00:00,2.1651,2.3151,No CT,0.0000,0.3634,0.0007,0.0050,0.0000,0.0082,0.0000,0.0441,3.2995,0.0101,0.0987,0.1105,0.0108,0.1410,0.0207,0.0338
02/16/2026 10:00:00,2.0553,2.1598,No CT,0.0000,0.3652,0.0007,0.0046,0.0000,0.0258,0.0000,0.0352,3.1199,0.0093,0.1152,0.1200,0.0109,0.1417,0.0173,0.0340
02/16/2026 11:00:00,1.7172,1.8203,No CT,0.0000,0.0000,0.0000,0.0043,0.0000,0.0075,0.0000,0.0207,2.8287,0.0089,0.1250,0.1315,0.0139,0.1421,0.0142,0.0339
02/16/2026 12:00:00,1.4683,1.8752,No CT,0.0000,0.0000,0.0000,0.0044,0.0000,0.0044,0.0000,0.0366,2.3772,0.2902,0.1371,0.0901,0.0094,0.1394,0.0118,0.0343
02/16/2026 13:00:00,1.3070,1.4461,No CT,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0161,2.1187,0.0097,0.1312,0.0798,0.0104,0.1307,0.0099,0.0343
02/16/2026 14:00:00,1.6446,1.7945,No CT,0.0000,0.6461,0.0012,0.0042,0.0000,0.0213,0.0000,0.1831,1.9778,0.0089,0.0905,0.0874,0.0100,0.1312,0.0124,0.0342
02/16/2026 15:00:00,3.2301,3.4598,No CT,0.0000,4.0541,0.0070,0.0072,0.0000,0.0008,0.0000,0.0286,1.9884,0.0099,0.0593,0.0629,0.0084,0.1308,0.0268,0.0361
02/16/2026 16:00:00,1.1794,1.4093,No CT,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0155,2.0625,0.0086,0.0369,0.0759,0.0101,0.1290,0.0083,0.0329
02/16/2026 17:00:00,1.2169,1.4728,No CT,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0163,2.1818,0.0086,0.0363,0.0545,0.0132,0.1283,0.0087,0.0328
02/16/2026 18:00:00,1.7294,1.8921,No CT,0.0000,0.6059,0.0011,0.0041,0.0000,0.0440,0.0000,0.0501,2.3115,0.0133,0.0946,0.0602,0.0107,0.1281,0.0142,0.0399
02/16/2026 19:00:00,1.7395,2.0242,No CT,0.0003,0.4273,0.0010,0.0043,0.0009,0.0240,0.0000,0.0319,2.4116,0.1582,0.1268,0.0736,0.0097,0.1281,0.0162,0.0460
